url,date,time,name,media,release_date,details,version,logo,category,licensing,downloads,installs,headline,rating,reviews_count,developer,website,compatibility
https://splunkbase.splunk.com/app/6247,2022-01-10,08:01:48 AM,Sophos XG Active Response for Splunk Enterprise,,"Dec. 21, 2021","This splunk add-on is dedicated to blocking network traffic based on IPv4/IPv6 addresses or network users from splunk using Sophos XG API.The response action consists of creating or updating specific policies depending on the input fields.Resultant events will be displayed in splunk using the sourcetype ""Sophos_Log"".Configuration: After installation, the Add-on's Accounts must be configured as follows: The password must be for an admin user also named ""admin"" (with the read and write privileges to set/update policies).",Version 1.0.0,https://prod.cdn.apps.splunk.com/media/public/icons/19083d5a-6297-11ec-923f-96d1cc1d7bdf.png,"IT Operations, Security, Fraud & Compliance",https://cdn.apps.splunk.com/static/misc/eula.html,6,0,splunk,0,0,Amal Ben Othman,https://splunkbase.splunk.com/apps/#/author/amal80001,"Products: Splunk Enterprise
Categories: IT Operations, Security, Fraud & Compliance
App Type: Add-on
Splunk Versions: 8.2
Platform: Platform Independent"
https://splunkbase.splunk.com/app/5542,2022-01-10,08:01:50 AM,TruSTAR Unified,https://www.youtube.com/embed/nXb14eWbMTs?autoplay=0&origin=https%3A//splunkbase.splunk.com&enablejsapi=1,"Sept. 2, 2021","TruSTAR integration for both Splunk Enterprise and Enterprise Security users. ** Notes to SplunkCloud SRE:- This app must be installed on searchheads (NOT IDM), and includes a modinput, which must be allowed to run on the searchhead. - The modinput contains checks to ensure that it will only run on the cluster Captain in and SHC deployment.  - The app contains modactions that need to be available on all SHC nodes, so the app needs to be installed on all SHC nodes. - The modinput fetches cyber threat observables from TruSTAR's REST API and posts them to the searchheads' kvstores using the kvstore ""batch_save"" endpoint, not an index as most modinputs do.  This is why it must run on the searchheads, not an IDM.  There is no config option that would allow the user to tell the modinput to post the observables to that endpoint on a different host, it's hard-coded to post to ""localhost"".References for exceptions to ""no modinputs on SHs policy"":  - Case #1685202 ""Vet and Install TruSTAR App for Splunk ES.""   (Circa April 7, 2020) (TruSTAR App for Splunk ES was this app's predecessor)- Case # 2646540Installation Docs:  https://support.trustar.co/article/x6yn7kzq52-install-tru-star-unified-for-splunk",Version 2.0.4,https://prod.cdn.apps.splunk.com/media/public/icons/3ed2f37c-0b85-11ec-8601-2e64ceef5ebe.png,"Security, Fraud & Compliance, DevOps",https://www.apache.org/licenses/LICENSE-2.0,521,0,splunk,5,1,Splunk Inc.,https://splunkbase.splunk.com/apps/#/author/Splunk,"Products: Splunk Enterprise, Splunk Cloud
Categories: Security, Fraud & Compliance, DevOps
App Type: App
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x"
https://splunkbase.splunk.com/app/6158,2022-01-10,08:01:51 AM,CrowdStrike Falcon Data Replicator (FDR) SQS Technical Add-On,https://prod.cdn.apps.splunk.com/media/public/screenshots/690d83ee-3b43-11ec-b376-baea3bb59479.png,"Dec. 10, 2021","CrowdStrike Falcon Data Replicator (FDR): SQS Technical Add-On 

This technical add-on is designed to connect to a CrowdStrike provided Falcon Data Replicator environment. It leverages the SQS queue to determine if there are available data files to download. Once identified the TA will attempt to download the data file, decompress it and post the data into Splunk.

Benefits of using the FDR SQS based TA

Since there is no data filtering the data is able to be processed faster
The SQS queue is leveraged to track when a message is available for processing so there is no checkpoint that needs to be created in Splunk
Multiple inputs can be configured on the same or different systems with minimal risk of data duplication
Bulk message posting decreases the amount of time the data is processed, increasing posting time

Considerations before using the FDR SQS based TA

There is no ability to filter data, all FDR data will be ingested into Splunk
Once a message has been posted to Splunk's internal API it is removed from the SQS queue and cannot be ingested again
Specific start dates are not configurable

Please note:
The data provided by FDR is not ""real time"" and not recommended for use in alerting use cases. The CrowdStrike Event Streams API is designed to facilitate rapid audit and alert data transfer, the Splunk Add-On for the Event Streams API can be found here: CrowdStrike Falcon Event Streams Technical Add-On
For customers interested collecting the AID Master data from FDR, it's also recommended to review the information that is available via the Falcon Devices API. The CrowdStrike Falcon Devices TA can facilitate ingestion of that data into Splunk and can be found here: CrowdStrike Falcon Devices Technical Add-On
This Technical Add-On provides support for:
Splunk v8+ with Python 3
CrowdStrike Provide FDR S3 and SQS infrastructures
CrowdStrike US based, EU and GovCloud environments
Multiple customer environments
 Offical Documentation can be found here: 
CrowdStrike Resource Center: CROWDSTRIKE FALCON DATA REPLICATOR (FDR): SQS ADD-ON FOR SPLUNK
 CrowdStrike Splunk Integrations: 
CrowdStrike App
CrowdStrike Falcon Event Streams Technical Add-On
CrowdStrike Falcon Devices Technical Add-On
CrowdStrike Intel Indicator Technical Add-On
CrowdStrike Falcon Data Replicator (FDR) S3 Technical Add-On
CrowdStrike Falcon Spotlight Data Technical Add-on",Version 2.2.0,https://prod.cdn.apps.splunk.com/media/public/icons/142a2448-59e5-11ec-b462-fe302b28bf23.png,"IT Operations, Security, Fraud & Compliance",https://cdn.apps.splunk.com/static/misc/eula.html,223,0,splunk,0,0,CrowdStrike,https://splunkbase.splunk.com/apps/#/author/crowdstrike,"Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise
Categories: IT Operations, Security, Fraud & Compliance
App Type: Add-on
This version of the app (2.0.0) is not available for Splunk Cloud. However, version 2.2.0 of this app is available for Splunk Cloud.
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x"
https://splunkbase.splunk.com/app/5734,2022-01-10,08:01:53 AM,Nozomi Networks Vantage Add-on,,"Oct. 20, 2021","Nozomi Networks Vantage Add-on----------------------------------------------------------------------This Splunk add on for Nozomi Networks Vantage allows you to import data as alerts, health logs, sessions, links and assets from your Vantage instance.Alert and Asset data are also mapped with the Splunk CIM model.",Version 1.0.3,https://prod.cdn.apps.splunk.com/media/public/icons/1776536c-317f-11ec-9bd3-d2962e2ca355.png,IoT & Industrial Data,https://cdn.apps.splunk.com/static/misc/eula.html,81,0,splunk,0,0,Nozomi Networks,https://splunkbase.splunk.com/apps/#/author/nozominetworks,"Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise
Categories: IoT & Industrial Data
App Type: Add-on
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x, 3.x
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x, 3.x"
https://splunkbase.splunk.com/app/1727,2022-01-10,08:01:54 AM,Hurricane Labs Firewall App,"https://prod.cdn.apps.splunk.com/media/public/screenshots/926ca826-7ad4-11eb-a4cd-0ac6592faf19.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/40bd37aa-a031-11e3-bd76-005056ad5c72.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/518a1152-a031-11e3-ac66-005056ad5c72.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/5e37dd3a-a031-11e3-bdc7-005056ad5c72.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/f845f1bc-a48e-11e3-b245-005056ad5c72.png","March 5, 2014","Splunk 6 ONLY
The Hurricane Labs(www.hurricanelabs.com) Firewall app for Splunk® Enterprise utilizes Check Point(TM) sources to access, view and monitor your Check Point data.
Prerequisites:
Installation and configuration of the Splunk Add-on for Check Point OPSEC LEA Linux (http://apps.splunk.com/app/1454/) is required.
Features:
- Provides general overview information of your Check Point environment.
- Check Point IPS Overview.
- Check Point IPS Performance Impact including the ability to narrow down your data by Firewall, Performance Impact Level and Confidence Level
- Check Point VPN information.
Check Point is a registered trademark of Check Point Software Technologies Ltd.
Please send support inquiries to splunk-app@hurricanelabs.com.",Version 1.1.2,https://prod.cdn.apps.splunk.com/media/public/icons/f84562ec-a48e-11e3-b245-005056ad5c72.png,"IT Operations, Security, Fraud & Compliance",http://creativecommons.org/licenses/by/3.0/,723,0,splunk,5,4,Hurricane Labs,https://splunkbase.splunk.com/apps/#/author/hurricanelabs,"Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise
Categories: IT Operations, Security, Fraud & Compliance
App Type: App
This version of the app (1.1.1) is not available for Splunk Cloud. However, version 1.1.2 of this app is available for Splunk Cloud.
Platform: Platform Independent
Platform: Platform Independent"
https://splunkbase.splunk.com/app/5693,2022-01-10,08:01:55 AM,Microsoft Graph Security Score Add-on,"https://prod.cdn.apps.splunk.com/media/public/screenshots/b79c22b4-f9d9-11eb-b8c5-768935875c2c.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/b44a70d4-f9d9-11eb-b634-823e7584793b.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/afb31aee-f9d9-11eb-9a98-26a74b2ce09a.png","Aug. 25, 2021","OVERVIEW
The Microsoft Graph Security Score Add-on for Splunk allows users to collect their Azure (Office 365) Security Score from Microsoft's Security Graph API. It consists of Python scripts that collect the required/necessary data to configure the account information.

Author - CrossRealms International Inc.
Creates Index - False
Supported Browser: Google Chrome, Mozilla Firefox, Safari

TOPOLOGY AND SETTING UP SPLUNK ENVIRONMENT
There are two ways to setup this app:
  1. Standalone Mode: 
     * Install the Microsoft Graph Security Score Add-on for Splunk.
  2. Distributed Mode:
     * The Add-on can be installed on search head, but it is not required. The Add-on configuration is not required on search head. (The Add-on contains a dashboard to show Microsoft Graph Security Score.)
     * Install the Microsoft Graph Security Score Add-on for Splunk on the heavy forwarder.
     * Configure the Add-on to collect the required information from the Microsoft Graph API on the heavy forwarder.
     * The Add-on do not support universal forwarder.
     * The Add-on is not required on an indexer.
DEPENDENCIES

There are no external dependencies for this Add-on.

INSTALLATION
The Add-on needs to be installed on the Search Head and heavy forwarder.

From the Splunk Home page, click the gear icon next to Apps.
Click Browse more apps.
Search for Microsoft Graph Security Score Add-on.
Click Install.
If prompted, restart Splunk.

DATA COLLECTION & CONFIGURATION
Configuration Required on Azure

Configure Tenant(Directory) ID, Application(Client) ID, Client Secret in Azure Active Directory.
Reference - https://www.inkoop.io/blog/how-to-get-azure-api-credentials/


Add the below permission to the Application.
Microsoft Graph > Application > SecurityEvents.Read.All & SecurityEvents.ReadWrite.All
Reference - https://docs.microsoft.com/en-us/graph/api/securescore-get?view=graph-rest-1.0&tabs=http



Configure Data Input

Navigate to Microsoft Graph Security Score Add-on for Splunk > Input on Splunk UI.
Click on Create New Input.
Add the following parameters:




Parameter
Description




Name
Enter a unique name for the input.


Interval
Interval in seconds (how often the Add-on should collect the latest data from the Microsoft Graph API). The ideal value is between 3600 (1 hour) - 14400 (4 hours)


Index
Enter the index name in which the Graph API data will be stored in Splunk.


Azure AD Tenant ID
Obtain the Tenant ID (Directory) from Azure AD.


Application Id
Obtain the Application ID (Client) from Azure AD.


Client Secret
Obtain the Client Secret from Azure AD.




Click on Save.

UNINSTALL ADD-ON

SSH to the Splunk instance.
Navigate to apps ($SPLUNK_HOME/etc/apps).
Remove the TA-microsoft-graph-security-score folder from the apps directory.
Restart Splunk.

OPEN SOURCE COMPONENTS AND LICENSES

The Add-on is built using UCC framework (https://pypi.org/project/splunk-add-on-ucc-framework/).

CONTRIBUTORS

Bhavik Bhalodia
Vatsal Jagani
Usama Houlila
Preston Carter
Ahad Ghani

SUPPORT

Contact - CrossRealms International Inc.
US: +1-312-2784445
License Agreement - https://d38o4gzaohghws.cloudfront.net/static/misc/eula.html
Copyright - Copyright CrossRealms Internationals, 2021",Version 1.0.1,https://prod.cdn.apps.splunk.com/media/public/icons/d9eb22a4-059e-11ec-a9c9-2ab3a377c2bf.png,"Security, Fraud & Compliance",https://cdn.apps.splunk.com/static/misc/eula.html,136,0,splunk,5,4,Crossrealms International,https://splunkbase.splunk.com/apps/#/author/crossrealms,"Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise
Categories: Security, Fraud & Compliance
App Type: Add-on
This version of the app (1.0.0) is not available for Splunk Cloud. However, version 1.0.1 of this app is available for Splunk Cloud.
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
Splunk Versions: 8.1, 8.2
Platform: Platform Independent"
https://splunkbase.splunk.com/app/1758,2022-01-10,08:01:56 AM,Poliwall Threat Monitoring Dashboard,https://prod.cdn.apps.splunk.com/media/public/screenshots/0e37a446-be13-11e3-a9eb-0a0f426107f5.png,"April 7, 2014",Visualize the threat landscape by graphing allowed and denied traffic by country. Monitor trends in network usage by country to detect anomalous activity that may indicate a pending or current attack.,Version 1.0,https://prod.cdn.apps.splunk.com/static/image/default_icon.png,"Security, Fraud & Compliance",http://www.opensource.org/licenses/Apache-2.0,280,0,splunk,0,0,David Maestas,https://splunkbase.splunk.com/apps/#/author/dmaestas,"Products: Splunk Enterprise
Categories: Security, Fraud & Compliance
App Type: App
Platform: Platform Independent"
https://splunkbase.splunk.com/app/4554,2022-01-10,08:01:58 AM,SPL Rehab,"https://prod.cdn.apps.splunk.com/media/public/screenshots/b9d95818-a67d-11ea-bdfc-0a4f087a52e6.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/b235af6c-a67d-11ea-9d1a-02e308259b7c.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/ada61fea-a67d-11ea-8935-02e308259b7c.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/a86a5ba4-a67d-11ea-841e-0a67d833e154.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/9509c3ba-a67d-11ea-a3ff-0683bb40b7b6.png","June 4, 2020","Installation
Installation is as standard for a Splunk app
Usage Instructions
1 - After running a search, open the SPL Rehab app
2 - Select a search from the User Searches dashboard. Where possible, please ensure you do so using the REST view (Loaded by default)
3 - You will be taken to the Rehab dashboard within the app the search was originally executed. The search will then be automatically executed for you using the start and end times originally used
Rehab Dashboard Use
On Load
Before any info is displayed on the Rehab dashboard, a control search is executed to generate all the performance figures. Only when this is completed will the dashboard start to show any true sign of activity.
Display Info
The dashboard can be broken into two halves. The top half shows the overall stats such as result count, timechart, and fieldsummary as well as performance stats like EPS, total duration, the Lispy, and command count.
The bottom half focusses around stepping through a search. This starts with a table displaying each search statement. Selecting a row will then display the same stats as is possible for the top half but only for a search executed up to the statement selected. Simply put, it enables you to debug your search.
Techy Stuff
Scripts
There are two custom scripts packaged within the app. These are responsible for breaking out the search into statement-by-statement chunks.
Global Objects
Most of the objects within the app (4/6) need to be globally shared in order to be able to fully utilize the app. The reason for this is to enable the rehab dashboard to run within the app the original search was executed. This is so the dashboard can use knowledge objects shared at app level and therefore provide a replicated environment in which the search was originally executed
Number of Searches
The rehab dashboard has a number of searches built into it in order to function. However its worthwhile bearing in mind that these are all ad-hoc and only a maximum of 6 searches will be executed at any one time due to token suppression. Best practises such as the use of base searches have been used extensively to aid in producing a performant application.
Dashboarding Tricks
A couple of dashboarding tricks have been used to simplify logic behind the scenes. The main one being the use of hidden text fields. For a simpler example of this use, check out this great solution here
New Stuff and Support!
The pipeline for new features can be seen in trello here. Communications, feedback and support can be accessed via the #spl-rehab slack channel in splunkusergroups.slack.com. Opportunities to have your say on which features you would like to see will be available in there!

Converging Data
Converging Data are a Splunk specialist partner. We developed this application to assist our customers maximise the productivity of their environment by helping to eliminate poorly written searches. Our Splunk architects have a wealth of experience in delivering Splunk Professional Services, specialising in delivering tailored solutions specific to individual needs. 
If you would like explore how we can better enhance your Splunk environment please get in touch at https://convergingdata.com",Version 2.0.0,https://prod.cdn.apps.splunk.com/media/public/icons/7b2381d0-a67c-11ea-87a1-06add55d78f8.png,"IT Operations, Utilities",https://cdn.apps.splunk.com/static/misc/eula.html,"1,466",0,splunk,5,7,Thomas West,https://splunkbase.splunk.com/apps/#/author/twesty,"Products: Splunk Enterprise Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud
Categories: IT Operations, Utilities
App Type: App
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
Platform: Platform Independent"
https://splunkbase.splunk.com/app/2911,2022-01-10,08:01:59 AM,Splunk Add-on for Tomcat,,"Dec. 18, 2021",Documentation for this add-on is posted at Splunk Docs.,Version 3.0.2,https://prod.cdn.apps.splunk.com/media/public/icons/d41b1a30-5d0c-11ec-99e9-766bccb1cabb.png,IT Operations,http://www.splunk.com/view/SP-CAAAAFA,"10,322",0,splunk,4,3,Splunk Inc.,https://splunkbase.splunk.com/apps/#/author/Splunk,"Products: Splunk Enterprise, Splunk IT Service Intelligence, Splunk Cloud
Categories: IT Operations
App Type: Add-on
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x"
https://splunkbase.splunk.com/app/5238,2022-01-10,08:02:00 AM,Splunk Add-on for Stream Forwarders,,"Oct. 22, 2021","The Splunk Add-on for Stream Forwarders (Splunk_TA_stream) contains all of the components necessary for capturing network data, interpreting protocols, extracting custom fields and sending to Splunk. Installed on Splunk Universal or Heavy Forwarders.
The Splunk Add-on for Stream is installed on Splunk Universal or Heavy Forwarders or wherever network data collection is required.

Before the 7.3 release this package was shipped with the Splunk App for Stream. AS of 7.3 this app has been broken into the following packages:


Splunk App for Stream (https://splunkbase.splunk.com/app/1809): Forwarder management, dashboards, calculators and admin tools


Splunk Add-on for Stream Wire Data (https://splunkbase.splunk.com/app/5234): Knowledge objects for parsing Stream data for use by users. Installed on Indexers and Search Heads.


Splunk Add-on for Stream Forwarders (https://splunkbase.splunk.com/app/5238): Network data collection tools for capturing network data, interpreting protocols, extracting custom fields and sending to Splunk. Installed on Splunk Universal or Heavy Forwarders (or wherever network data collection is required).



Please see migration steps for moving from 7.2 to 7.3 in the Stream doumentation to prepare for this migraiton:
https://docs.splunk.com/Documentation/StreamApp/7.3.0/DeployStreamApp/MigrateSplunkStreaminadistributeddeployment
For first time installs follow the Stream installation docs:
https://docs.splunk.com/Documentation/StreamApp/7.4.0/DeployStreamApp/Streampackages",Version 8.0.1,https://prod.cdn.apps.splunk.com/static/image/default_icon.png,"IT Operations, Security, Fraud & Compliance",https://www.splunk.com/en_us/legal/splunk-general-terms.html,"8,689",0,splunk,3,2,Splunk Inc.,https://splunkbase.splunk.com/apps/#/author/Splunk,"Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud
Categories: IT Operations, Security, Fraud & Compliance
App Type: Add-on
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x, 3.x
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x, 3.x
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x, 3.x"
