url,date,time,name,media,release_date,details,version,logo,category,licensing,downloads,installs,headline,rating,reviews_count,developer,website,compatibility
https://splunkbase.splunk.com/app/5398,2022-01-10,07:17:41 AM,Speedtest Addon for Windows,,"Jan. 14, 2021","Speedtest Addon for Windows
Is a Splunk Addon to schedule and execute speedtest with your Universal Forwarder and log you bandwidth speed and quality.
This addon use a speedtest.net platform to execute several scheduled test from workstations with Universal Forwarder installed, metering your connection speed and quality, and send results to Splunk Enterprise.
The purpose of this addon is metering bandwidth of employe's connection in remote office, log it, and use this information in several analytics analysis.
What i need to use this addon?

Splunk Universal Forwarder version 7.0.0 or higher.
Splunk Enterprise 7 or higher or Splunk Cloud.
A workstation using Windows x86_64 version.

Instalation:
You can install this package using Deployment Server strategy on Splunk Environment or copy  speedtest_ta_windows's directory to %SPLUNK_DIR%/etc/apps on your Universal Forwarder.
Configuration:
Remember that all configuration changes must be made on directory local, always.
local/inputs.conf

[script://.\bin\speedtest.exe --format=json --accept-license --accept-gdpr]
interval -> 'Use crontab format to configure a scheduled execution of speedtest.'
index -> ""This field configure a index to store logs of this addon.""
disable -> Select true of false to disable or enable this log extraction
Default Configuration:
- This addon will run speedtest every hour at minute zero.
- All logs will be sended to index speedtest.
- We will use a global outputs configurations present on Universal Forwarder.
Trobleshooting
If you dont receive logs or receive any error messages on logs please verify:
- If Universal Forwarder have a output Forwarding configuration to send logs to Splunk Indexers.(https://docs.splunk.com/Documentation/Forwarder/8.1.1/Forwarder/Configureforwardingwithoutputs.conf)
- If Universal Forwarder Service are running.
- If Universal Forwarder Service are running with a user with permitions to read addon's folder.
- If Splunk Indexers have receiving configuration in ports that Universal Forwarder are sending data.
- If Splunk Indexers have a speedtest's index or other configured.",Version 1.0.0,https://prod.cdn.apps.splunk.com/media/public/icons/a52a5870-560b-11eb-b400-02fa7700cf1c.png,"IT Operations, DevOps",https://cdn.apps.splunk.com/static/misc/eula.html,183,0,splunk,5,1,André Lucas Rocha de Melo,https://splunkbase.splunk.com/apps/#/author/andrelucasmelo,"Products: Splunk Enterprise
Categories: IT Operations, DevOps
App Type: Add-on
Splunk Versions: 8.1, 8.2
Platform: Platform Independent"
https://splunkbase.splunk.com/app/1849,2022-01-10,07:17:42 AM,TA for sar overall system performance reports on Solaris,,"Aug. 26, 2014","TA For sar Overall System Performance Reports on Solaris
Background: 
The sar command (System Activity Reporter) on Solaris generates overall system performance reports from Solaris servers.  The sar command has an option -A that reports on the overall system performance. If you enable the cron command sa2 and run a collection with multiple iterations throughout the day, it will create reports in the following location: /var/adm/sa/sardd , where dd is the day the report has collected metrics for. 
What This TA Collects:
This TA will collect those sardd reports the day after they are generated by the sar -A / sa2 command. It will run a scripted input (s2s.sh) against them and create a temporary file that a Splunk monitor input will be looking for. This was done instead of directly sending the output to Splunk due to their potential size.
What This TA Produces In Splunk:
In Splunk, this TA will create metrics tagged with the following sourcetypes for all of the data collected. These sourcetypes map to all of the sar tasks collected via sar -A . 
sar:cpu_util
sar:disk_activity
sar:queue_activity
sar:buffer_activity
sar:swap_activity
sar:system_call_stats
sar:file_access
sar:terminal_activity
sar:system_table_status
sar:interproc_comm
sar:page-in_activity
sar:page-out_and_mem
sar:unused_mem
sar:kernel_mem_alloc
If you want a reference to what info is collected, you can see them here: 
http://docs.oracle.com/cd/E23824_01/html/821-1451/enudq.html#scrolltoc
Directions for Setup:
I. ON THE SEARCH HEAD:

Install the TA. Unzip/Untar it in the $SPLUNK_HOME/apps/ folder

II. ON THE INDEXER:

Install the TA. Unzip/Untar it in the $SPLUNK_HOME/apps/ folder

III. ON THE SOLARIS FORWARDER:


Install the TA on the Solaris server forwarder. Unzip/Untar it in the $SPLUNK_HOME/apps/ folder


In the TA_sar_daily_report/bin directory, you MUST modify the settings in the configuration.sh file (and the s2s-backfill.sh file if doing backfill) to customize the collection to your environment


Copy the inputs.conf file from the TA_sar_daily_report/default directory and place in TA_sar_daily_report/local directory. Modify the inputs.conf file in the TA_sar_daily_report/local directory to enable the inputs to collect and adjust collection times as needed. 


a) FOR NORMAL OPERATION ENABLE BOTH s2s.sh script and SAR-TEMP monitor
b) FOR HISTORICAL BACKFILL OPERATION - ENABLE BOTH s2s-backfill.sh script and SAR-BACKFILL monitor
c) TO REMOVE SAR-TEMP AND SAR-BACKFILL DIRECTORIES AND FILES - ENABLE the s2s-removal.sh script
IV. RESTART ALL",Version 1.1,https://prod.cdn.apps.splunk.com/static/image/default_icon.png,IT Operations,https://cdn.apps.splunk.com/static/misc/eula.html,376,0,splunk,0,0,Matt Gildenhorn,https://splunkbase.splunk.com/apps/#/author/mgildenhorn_splunk,"Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise
Categories: IT Operations
App Type: Add-on
This version of the app (1.0) is not available for Splunk Cloud. However, version 1.1 of this app is available for Splunk Cloud.
Platform: Solaris
Platform: Solaris"
https://splunkbase.splunk.com/app/300,2022-01-10,07:17:44 AM,Reporting and Management for OSSEC,"https://prod.cdn.apps.splunk.com/media/public/screenshots/c2c54a1c-e0e3-11e6-9298-02f13bdc2585.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/6dbbc630-6900-11e3-b4de-005056ad5c72.png","Jan. 22, 2017","Overview

This package contains parsing logic, saved searches, and dashboards for monitoring the OSSEC Host-based Intrusion Detection System via Splunk.
Please read the Installation section below - the app will not work correctly without configuration.
Some functionality, primarily agent management, is not currently supported when Splunk is running on Windows.
Installation

To install, extract the .tgz archive in $SPLUNK_HOME/etc/apps
You may need to enable the appropriate inputs, either via inputs.conf, or through the Manager in the Splunk GUI.
The application maintains a list of all known OSSEC servers in a lookup table. When you first install, this list will be empty except for a wildcard ntry. You can wait until it is populated automatically, or run OSSEC - Rebuild OSSEC Server Lookup Table from the Searches & Reports -> Utility menu.
Upgrading

This version introduces a number of changes, particularly from version 1.0 (see the CHANGES file). The recommended procedure is to remove the old app before installing. Installing over top of older versions should (mostly) work, but may cause some problems.
Data Inputs

Sample input declarations are included with the application, but are disabled by default. These may be enabled either in inputs.conf, or via the Manager.
Several data input methods are available:  

Native syslog daemon, writing to flat files which are indexed by Splunk.
Syslog-style input directly to Splunk
Direct monitoring of OSSEC alert logs. Typically requires Splunk to be installed on the OSSEC server.
Scripted input to periodically check the status of OSSEC agents by running ossec_agent_control -l, either locally or on a remote system.

For options (1) and (2), set the sourcetype to 'ossec'.
For option (3), set the sourcetype to 'ossec_alerts'.
For option (4), set the sourcetype to 'ossec_agent_control'.
Collection of OSSEC agent Operational Status:

To collect OSSEC agent status, you will need to be able run the agent_control command without a password.
For local OSSEC servers using the default path, this is configured by default. For non-standard install paths, you will need to edit ossec_servers.conf.
For remote execution, see below.
Managing Agent Keys from Splunk

To enable key management, you will need to be able to run the manage_agents command without a password. You will also need to be a member of either the Splunk Admin role or the OSSEC Admin role.
This feature is not enabled by default for security reasons. You can enable it by editing ossec_servers.conf.
For remote execution, see below.
Enabling Remote Execution

For remote agent status collection and remote management, you can use SSH and sudo to avoid password prompts.
The Splunk service account (root by default) will need to be able to log into the OSSEC server as a user with permissions to run the following commands without being prompted for a password:
agent_control -l
manage_agents
For more detailed instructions, consult Splunk Answers:
http://splunk-base.splunk.com/answers/42717/how-do-i-enable-remote-agent-management-in-splunk-for-ossec
Agent Coverage Tracking

At present, the agent coverage dashboard currently relies on agent status information from the agent_control command (see above). A Splunk Enterprise license is needed for the scheduled searches.
To use agent coverage tracking, you must populate a lookup table that tracks all hosts that should be monitored by OSSEC. By default, all hosts seen by Splunk in the last 30 days will be expected.
Edit the saved search OSSEC - Track Expected Hosts to configure your own list. For example, all servers or all members of a particular LDAP container.
Malware Alerting

Alerting on malware file hashes only works when Splunk is directly monitoring the ossec alerts log (Syslog-based logging does not include the hashes).
If you are using this method, you can configure your email address and enable the alert from the Manager.
The MD5 and SHA1 file hashes will be sent to a third party (Team Cymru) for validation.
No guarantees of accuracy are provided.
3rd-Party Components / Disclaimers

This app includes third-party components and/or interfaces with third-party services. See the 3rdparty directory for details.
OSSEC is a product of Daniel Cid and Trend Micro. The app author is not afilliated with Trend Micro.
Splunk for OSSEC neither supported nor endorsed by Trend Micro or the OSSEC developers. The author makes no warranties or
guarantees of any kind. Use is at your own risk.",Version 1.2.92,https://prod.cdn.apps.splunk.com/media/public/icons/c2c24934-e0e3-11e6-9298-02f13bdc2585.png,"Security, Fraud & Compliance",http://creativecommons.org/licenses/by-nc-sa/2.5/,"16,483",0,splunk,5,7,Paul Southerington,https://splunkbase.splunk.com/apps/#/author/southeringtonp,"Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise
Categories: Security, Fraud & Compliance
App Type: App
Platform: Platform Independent
CIM Versions: 3.x
Platform: Linux
Platform: Linux
Platform: Linux
Platform: Linux
Platform: Linux
Platform: Linux
Platform: Linux
Platform: Linux
Platform: Linux
Platform: Platform Independent"
https://splunkbase.splunk.com/app/5986,2022-01-10,07:17:45 AM,AirWatch,,"Sept. 21, 2021","This app interacts with Airwatch


Supported Actions Version 1.0.2


test connectivity: 
Validate the asset configuration for connectivity using supplied credentials


add to group: 
Add device UUID to AirWatch Group",Version 1.0.2,https://prod.cdn.apps.splunk.com/media/public/icons/b0d51436-1b0d-11ec-adad-4a19306c05f3.svg,Generic,https://www.apache.org/licenses/LICENSE-2.0,61,0,,0,0,,,"Products: Splunk SOAR
Categories: Generic
App Type: Connector
SOAR Versions: 4.9, 4.10, 5.0, 5.1, 5.2"
https://splunkbase.splunk.com/app/5664,2022-01-10,07:17:47 AM,DocuSign Add-on (TA),,"July 20, 2021","The TA works with DocuSign's App for Splunk on deployments that have a subscription to DocuSign Monitor. The Splunk  Add-on provides an Input Health and an Input Configuration dashboard to help you troubleshoot configuration issues.

Installation
Follow the Installation Guide to install and configure the DocuSign Add-on (TA).
See Install DocuSign App and DocuSign Add-on in",Version 1.0.2,https://prod.cdn.apps.splunk.com/media/public/icons/98b136d8-52bb-11ec-bb12-223912bf6ca8.png,"Security, Fraud & Compliance",https://cdn.apps.splunk.com/static/misc/eula.html,40,0,splunk,0,0,Docusign Monitor,https://splunkbase.splunk.com/apps/#/author/docusignmonitor,"Products: Splunk Enterprise
Categories: Security, Fraud & Compliance
App Type: Add-on
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x"
https://splunkbase.splunk.com/app/2972,2022-01-10,07:17:49 AM,NEXPOM,"https://www.youtube.com/embed/jdr_8gLNV3I?autoplay=0&origin=https%3A//splunkbase.splunk.com&enablejsapi=1,https://prod.cdn.apps.splunk.com/media/public/screenshots/dcd311a6-9f16-11e5-841c-0ac3e0cb9189.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/7b3eb6ec-9f12-11e5-b357-0628d3db60a7.png","Dec. 10, 2015","<Data Input>
It must be done before to see Inspection Report and Characteristic Page. NEXPOM app provides ‘Cyl_Sample_data’ basically. They will automatically be updated when you install NEXPOM app.


Choose process data 
 Data field must be separated from ‘,’ or ‘blank’.


File name&Splunk source type for saving
 You can change file name. ‘Blank’ will be convert to ‘_’


Imported file content
  It needs the value of uppertol, lowertol, nominal and planid to see screen at different page.


Save file
 If you click this button, the content will be saved at inputs.conf&props.conf.


<Inspection Report>
You can check the process capability index to use Uppertol, Lowertol, Nominal, Actual value of data.
 1) Bbasic measuring index : Cp, Cpk, Pp, Ppk
 2) Management Chart  : X-chart & MR-chart  
Note :
 1) You must choose Source type & Plan ID 
 2) In case of Select box, you can get the list by receiving the previous box value. 
 3) The Color of Cp, Cpk, Pp, Ppk will automatically be updated when the interval-valued changes. You might want to seek the ‘single value option’ if you’d like to change the interval-valued.
<Data Report>
This page contains all defect rate, the defect rate per time. Also you can be aware of  how far the measurement result is off the baseline.
Note :
 1) You must choose Source type & Plan ID
 2) In case of Select box, you can get the list by receiving the value of previous box
These show all defect rate and the defect rate per time of the measurement result.
One is X-chart, and the other is  the rate chart out of the reference value.
The list of measuement.
You can check the each value of USL, LSL, NOMINAL and ACTUAL. Also it notice you result; OK or NG",Version 1.0,https://prod.cdn.apps.splunk.com/media/public/icons/f2b33360-9f08-11e5-95c8-0a2568125881.png,IoT & Industrial Data,https://cdn.apps.splunk.com/static/misc/eula.html,216,0,splunk,4,7,kyusoon hwang,https://splunkbase.splunk.com/apps/#/author/hwkyso,"Products: Splunk Enterprise
Categories: IoT & Industrial Data
App Type: App
Platform: Platform Independent"
https://splunkbase.splunk.com/app/3894,2022-01-10,07:17:50 AM,Ruby on Rails 5 Add-on for Splunk,,"March 15, 2018",This add-on provides Splunk knowledge objects for Ruby on Rails 5.x applications,Version 1.0.1,https://prod.cdn.apps.splunk.com/media/public/icons/57cd6872-2889-11e8-9c53-02f13bdc2585.png,"IT Operations, DevOps",https://cdn.apps.splunk.com/static/misc/eula.html,227,0,splunk,0,0,Hywel Mallett,https://splunkbase.splunk.com/apps/#/author/hmallett,"Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud
Categories: IT Operations, DevOps
App Type: Add-on
Platform: Platform Independent
CIM Versions: 4.x
Platform: Platform Independent
CIM Versions: 4.x"
https://splunkbase.splunk.com/app/5530,2022-01-10,07:17:51 AM,OPSWAT MetaAccess Add-on for Splunk,"https://prod.cdn.apps.splunk.com/media/public/screenshots/b427c594-b81a-11eb-9c04-0264fd5fe923.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/b15498c4-b81a-11eb-a2bb-0a7abb5882e3.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/aecd17d4-b81a-11eb-9319-0ac6592faf19.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/aad1ff00-b81a-11eb-bc72-023fa599f353.png","July 29, 2021",Please refer to  the User Guide [here] https://docs.opswat.com/macloud-sdp/siem-integrations/installation,Version 3.0.0,https://prod.cdn.apps.splunk.com/media/public/icons/3c6344ac-f0a5-11eb-9069-025a6208ee83.png,"IT Operations, Security, Fraud & Compliance",https://docs.opswat.com/policies/terms-of-service/opswat--inc--terms-of-service,216,0,splunk,5,4,OPSWAT Inc,https://splunkbase.splunk.com/apps/#/author/lauraellis,"Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud
Categories: IT Operations, Security, Fraud & Compliance
App Type: Add-on
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x
Splunk Versions: 8.1, 8.2
Platform: Platform Independent"
https://splunkbase.splunk.com/app/2636,2022-01-10,07:17:52 AM,TA-logmein,,"Feb. 3, 2015","======= LogMeIn Technology Add-on =======
Input requirement(s): This TA contains an inputs.conf that monitors the default directory of a LogMeIn Pro, Windows install. If you did not install LogMeIn Pro to the default directory you will need to modify the inputs.conf.
Configuration: The default input automatically pulls the current daily log from the LogMeIn Pro default install location. Note: There is a commented stanza which can also pull in all previous days files (if desired).
This TA contains search-time extractions. It should be installed on the forwarders (for inputs) and the Splunk Search Head(s).
CIM: This TA contains extractions, eventtypes and tags to fit the authentication Data Model.",Version 1.0,https://prod.cdn.apps.splunk.com/static/image/default_icon.png,"IT Operations, Security, Fraud & Compliance",https://cdn.apps.splunk.com/static/misc/eula.html,244,0,splunk,0,0,Alan Ivarson,https://splunkbase.splunk.com/apps/#/author/aivarson_splunk,"Products: Splunk Enterprise
Categories: IT Operations, Security, Fraud & Compliance
App Type: Add-on
Platform: Platform Independent
CIM Versions: 4.x"
https://splunkbase.splunk.com/app/3414,2022-01-10,07:17:54 AM,Netskope App For Splunk,"https://prod.cdn.apps.splunk.com/media/public/screenshots/042f61a4-95c7-11ea-8b25-0689c587f668.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/031852da-95c7-11ea-b9a7-0689c587f668.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/0036a15c-95c7-11ea-aee5-0689c587f668.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/fddb3a26-95c6-11ea-aee5-0689c587f668.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/f51f3e8c-95c6-11ea-b7f4-0689c587f668.png","June 16, 2020","Netskope App For Splunk
OVERVIEW

The App delivers a user experience designed to make Splunk immediately useful and relevant for typical tasks and roles. The Netskope App for Splunk will provide the below functionalities:  
Dashboards to visualize the Netskope data.

The App uses data collected by the Netskope Add-on to present the above dashboards.


Author - Netskope, Inc.

Version - 2.1.0
Build - 1
Prerequisites - Netskope Add-on for Splunk
Compatible with:  
Splunk Enterprise version: 8.0.x, 7.3.x, 7.2.x
OS: Platform independent

END USER LICENSE AGREEMENT
https://www.netskope.com/software-eula
DOWNLOAD

Download Netskope Add-on For Splunk at https://splunkbase.splunk.com/app/3808/.
Download Netskope App For Splunk at https://splunkbase.splunk.com/app/3414/.

RECOMMENDED SYSTEM CONFIGURATION

Because this App runs on Splunk Enterprise, all of the Splunk Enterprise system requirements apply.

TOPOLOGY AND SETTING UP SPLUNK ENVIRONMENT
This App can be set up in two ways:
1) Standalone Mode: Install the app on a single machine. This single machine would serve as a Search Head + Indexer + Heavy forwarder for this setup
2) Distributed Environment: Install app on search head.

App resides on search head machine to visualize the data coming from forwarders.

INSTALLATION
Follow the below-listed steps to install an Add-on from the bundle:

Download the App package.
From the UI navigate to Apps->Manage Apps.
In the top right corner select Install app from file.
Select Choose File and select the App package.
Select Upload and follow the prompts.

OR

Directly from the Find More Apps section provided in Splunk Home Dashboard.

If you are using distributed environment, follow below table for app/add-on installation.










Component
NetskopAppForSplunk
TA-NetskopeAppForSplunk


Search Head
Yes
Yes


Indexer
No
No


HF or IDM
No
Yes



UPGRADE
Upgrading from 2.0 to 2.1 IS SUPPORTED!!!  If using a previous 1.x version, please uninstall that version and install 2.1.0 fresh!
UNINSTALL APP
To uninstall app, user can follow below steps: SSH to the Splunk instance -> Go to folder apps($SPLUNK_HOME/etc/apps) -> Remove the NetSkopeAppForSplunk folder from apps directory -> Restart Splunk
SUPPORT
Questions and Answers

Access questions and answers specific to Netskope App/Add-on For Splunk at https://answers.splunk.com. Be sure to tag your question with the App.

Support

Support Email: support@netskope.com
Support Offered: Email
Support is available via email at support@netskope.com. Responses vary on working days between working hours.

COPYRIGHT INFORMATION
Copyright (C) 2020 Netskope, Inc. All rights reserved.
RELEASE NOTES

Removed all the Data Collection part from App and moved it to Add-on
Added Web Transactions Dashboard
Added ""Latest Execution Statistics for Web Transactions"" and ""Statistics for Last Web Transaction data collection"" panels in Application Health Overview
Fixed issues in Alert Actions and Moved it to Add-On
Migrated the App & Add-on to make it Python 2 & 3 compatible.
Removed dashboard from App which was named as - ""Application Configuration""",Version 2.1.0,https://prod.cdn.apps.splunk.com/media/public/icons/49aa548c-afd5-11ea-b41b-06add55d78f8.png,"Security, Fraud & Compliance, Utilities",https://cdn.apps.splunk.com/static/misc/eula.html,"3,373",0,splunk,5,2,Technology Integrations,https://splunkbase.splunk.com/apps/#/author/nskptechalliances,"Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud
Categories: Security, Fraud & Compliance, Utilities
App Type: App
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x"
