url,date,time,name,media,release_date,details,version,logo,category,licensing,downloads,installs,headline,rating,reviews_count,developer,website,compatibility
https://splunkbase.splunk.com/app/5805,2022-01-10,07:47:15 AM,Ixia Network Packet Broker,,"Sept. 21, 2021","This ixia NPB App supports a variety of actions on the network packet broker platform. This App has been tested with Vision One


Supported Actions Version 2.0.3


test connectivity: 
Validate the asset configuration for connectivity using supplied configuration parameters


delete filter: 
Remove a filter from the instance


update mode: 
Update the mode of a filter


update operator: 
Update the operator of a filter


update mac: 
Update the mac address criteria for a filter


update port: 
Update the port criteria of a filter


update ip: 
Update the IP address criteria of a filter


update vlan replacement: 
Updates the vlan replacement settings of a filter


create filter: 
Creates a new filter on the instance


list filters: 
Fetch a list of the filters from the instance


describe filter: 
Fetches the details of a specified filter


restart: 
Restarts Ixia vision one instance",Version 2.0.3,https://prod.cdn.apps.splunk.com/media/public/icons/3b866902-1afc-11ec-9d9b-f2c11285046b.svg,Network Device,https://www.splunk.com/en_us/legal/splunk-general-terms.html,18,0,,0,0,,,"Products: Splunk SOAR
Categories: Network Device
App Type: Connector
SOAR Versions: 4.9, 4.10, 5.0, 5.1, 5.2"
https://splunkbase.splunk.com/app/3113,2022-01-10,07:47:17 AM,Certificate Authority Situational Awareness,,"Oct. 22, 2020",The Certificate Authority Situational Awareness (CASA) application offers insights into the Certificate Authorities (CAs) currently trusted on a network.,Version 1.1,https://prod.cdn.apps.splunk.com/media/public/icons/d851776a-1489-11eb-9743-02fa7700cf1c.png,"IT Operations, Utilities",https://unlicense.org/,482,0,splunk,5,1,Cyber Defense Research & Technology Information Assurance Directorate,https://splunkbase.splunk.com/apps/#/author/CDRT,"Products: Splunk Enterprise Products: Splunk Enterprise
Categories: IT Operations, Utilities
App Type: App
Splunk Versions: 8.1, 8.2
Platform: Windows
CIM Versions: 4.x, 3.x
Platform: Platform Independent"
https://splunkbase.splunk.com/app/4146,2022-01-10,07:47:18 AM,Webtools Add-on,https://prod.cdn.apps.splunk.com/media/public/screenshots/5f795012-939f-11ea-b9de-0a095246ad4c.png,"Nov. 28, 2020","IF YOU LIKE THIS APP, PLEASE LEAVE A RATING... TIA!!!  Please tag me @jkat54 on community.splunk.com or call 1-844-4SPLUNK if you have any issues.  I actively support my apps and am anxious to receive any feedback. -JKat54
Install Instructions:
Install app, restart splunk, profit!
If you want to use passwords in conjunction with the curl SPL command, you will want to install this app as well: https://splunkbase.splunk.com/app/4013/.  It will allow you to store the passwords in the splunk password store (encrypted) and then use those credentials with the 'splunkpasswdname' and 'splunkpasswdcontext' curl command options.
curl command:
Syntax:
[optional:<generating_search>] | curl [choice: uri=uri OR urifield=urifield] [optional: method=<GET|POST|DELETE verifyssl=""/path/to/ca.pem""|""TRUE""|""FALSE"" clientcert=""/path/to/client/cert.pem"" certkey=""/path/to/client/cert.key"" datafield=field_name data=""data"" headerfield=json_header_field_name user=""user"" pass=""password"" debug=true|false splunkauth=true|false splunkpasswdname=""username_in_passwordsconf"" splunkpasswdcontext=""appcontext"" timeout=float slee=timeInSecsBetweenCurls]
</code>
Examples:



GET data from uri, specifing user, pass, and very short timeout:
| curl method=get uri=https://localhost:8089/services/admin user=admin pass=changeme timeout=0.001 | table curl*


GET data from uri, passing existing session key:
| curl method=get uri=https://localhost:8089/services/admin splunkauth=true | table curl*


POST data to uri, specifying data=""{\""name\"":\""Test\"",\""value\"":\""Hello World\"",\""severity\"":\""warn\""}"": 
| makeresults count=1
| eval data=""{\""name\"":\""Test\"",\""value\"":\""Hello World\"",\""severity\"":\""warn\""}"" 
| curl method=post uri=https://localhost:8089/services/messages/new splunkauth=true debug=true datafield=data 
| table curl*


POST data to uri, using a data field that exists in the Splunk search pipeline: 
| makeresults count=1 
| eval message=""{\""name\"":\""restart_link\"",\""value\"":\""Hello World\"",\""severity\"":\""warn\""}"" 
| curl method=post uri=https://localhost:8089/services/messages/new datafield=message splunkauth=true 
| table curl*


Deleting fired alerts for search named ""Test Alert"":
| rest /servicesNS/admin/search/alerts/fired_alerts/Test%20Alert 
| fields title 
| head 10 
| map search=""
 | curl method=delete uri=""https://localhost:8089/servicesNS/admin/search/alerts/fired_alerts/$title$"" user=admin pass=changeme 
 | table *
 ""


Getting search results from google:
| curl method=get verifyssl=True uri=https://google.com/search?q=splunk debug=t 


Getting multiple search results from google using data in the pipe:
| makeresults count=2 
| eval data=""q="".random() 
| curl method=get verifyssl=false uri=""https://google.com/search"" datafield=data debug=true


Setting a Custom Header & Test Data:
| makeresults count=1
| eval header=""{\""content-type\"":\""application/json\""}"" 
| eval data=""{\""test data\"":\""DATA\""}"" 
| curl method=post uri=https://localhost:8089/services user=admin pass=changeme debug=true headerfield=header datafield=data


Call localhost but retrieve the password from the password store for username example (requires https://splunkbase.splunk.com/app/4013/)
| curl method=get uri=https://localhost:8089/services user=example splunkpasswdname=example


Using the urifield option
| makeresults count=1
| eval uri=""https://localhost:8089/services"" 
| curl method=get urifield=uri 



testport command:
UDP has been removed in version 1.2.4 due to failure to pass app inspect
Syntax:
| testport protocol=<tcp|udp> address=<ip> port=<port> [ Optional: count=<number_of_tests> timeout=<timeout_in_seconds> ]

Examples:



Testing if port 8000 is open on localhost
| testport protocol=tcp address=127.0.0.1 port=8000 count=5 timeout=2


Send 100 UDP test messages to localhost on port 514
| testport protocol=udp address=127.0.0.1 port=514 count=100



urlencode command:
Syntax:
<generating_search> | urlencode <field_1> <field_2> <field_n> ... | table <field_1> <field_2> <field_n> ...",Version 2.0.2,https://prod.cdn.apps.splunk.com/media/public/icons/d0b9bfda-319e-11eb-9ffd-0a7b70f2f7b0.png,"Utilities, DevOps",https://www.apache.org/licenses/LICENSE-2.0,"2,294",0,splunk,5,26,Michael Bentley,https://splunkbase.splunk.com/apps/#/author/jkat54,"Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise
Categories: Utilities, DevOps
App Type: Add-on
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent"
https://splunkbase.splunk.com/app/1562,2022-01-10,07:47:19 AM,SimpleResultsTableExtended Module,,"July 24, 2013",This module is a modification to the SimpleResultsTable module.  The Data Overlay has been removed and additional parameters has been added that allows the user to assign colors to table cells based on thier numerical value.,Version 1.0,https://prod.cdn.apps.splunk.com/static/image/default_icon.png,Utilities,http://creativecommons.org/licenses/by/3.0/,211,0,splunk,0,0,Steve Luke,https://splunkbase.splunk.com/apps/#/author/stevenjluke,"Products: Splunk Enterprise
Categories: Utilities
App Type: Add-on
Platform: Platform Independent"
https://splunkbase.splunk.com/app/3124,2022-01-10,07:47:24 AM,Maps+ for Splunk,"https://prod.cdn.apps.splunk.com/media/public/screenshots/f9acf03e-7589-11e8-9f1c-0aabbc787480.jpeg,https://prod.cdn.apps.splunk.com/media/public/screenshots/f51ad702-7589-11e8-9df6-0aabbc787480.jpeg,https://prod.cdn.apps.splunk.com/media/public/screenshots/f0884562-7589-11e8-b4b1-0aabbc787480.jpeg,https://prod.cdn.apps.splunk.com/media/public/screenshots/ebafdb7c-7589-11e8-91c7-0aabbc787480.jpeg,https://prod.cdn.apps.splunk.com/media/public/screenshots/d8e6eb48-7589-11e8-9df6-0aabbc787480.jpeg","May 27, 2020","Documentaiton
Please visit Github for full documentation. The documentaiton has exceeded Splunkbase's character limit. 
Support
Feature Requests
Please submit feature requests through Github using the enhancement label so they can be tracked and discussed.
Bugs
Please submit bugs through Github using the bug label so they can be tracked and discussed.
Questions & General Support
For general support and questions on using the app, please post to Splunk Answers.
For all other inquiries
Scott Haskell (shaskell@splunk.com)
Code hosted at Github",Version 3.1.5,https://prod.cdn.apps.splunk.com/media/public/icons/c7c0cc76-a043-11ea-8648-0281150c11dc.png,Utilities,https://www.splunk.com/en_us/legal/splunk-software-license-agreement.html,"16,586",0,splunk,5,23,Splunk Works,https://splunkbase.splunk.com/apps/#/author/splunklabs,"Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise, Splunk Cloud Products: Splunk Enterprise
Categories: Utilities
App Type: App
This version of the app (2.0.4) is not available for Splunk Cloud. However, version 3.1.5 of this app is available for Splunk Cloud.
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent"
https://splunkbase.splunk.com/app/1815,2022-01-10,07:47:25 AM,uberAgent Log Collector TA,,"Dec. 15, 2020","The documentation can be found at uberagent.com/docs
Log Collector Components
uberAgent Log Collector consists of three components:

Searchhead app
Indexer app (SA)
Endpoint app (TA) (this app)

uberAgent Apps
uberAgent Log Collector is an optional add-on to the main uberAgent apps.",Version 1.2.0,https://prod.cdn.apps.splunk.com/media/public/icons/ebb7bdb0-416a-11eb-8a11-02fa7700cf1c.png,Utilities,https://uberagent.com/terms-and-conditions/,886,0,splunk,5,5,vast limits GmbH,https://splunkbase.splunk.com/apps/#/author/vastlimits,"Products: Splunk Enterprise, Splunk Cloud
Categories: Utilities
App Type: Add-on
Splunk Versions: 8.1, 8.2
Platform: Platform Independent"
https://splunkbase.splunk.com/app/370,2022-01-10,07:47:27 AM,Citrix NetScaler with AppFlow,"https://prod.cdn.apps.splunk.com/media/public/screenshots/7c072930-3512-11e4-83c8-02b1bbde3b54.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/6d6de99c-6900-11e3-b4de-005056ad5c72.png","Sept. 5, 2014","Support for this content
This app is not officially supported by Splunk Support. If you have a current Splunk Enterprise Support entitlement, Splunk will provide best-effort support for cases involving this app directly, but such cases will not be subject to the Splunk Enterprise Support SLA.
Description
The Splunk for Citrix NetScaler app is a set of field extractions, reports, lookups and dashboards which provide visibility into the Citrix NetScaler AppFlow, Application Firewall and VPN data. This app is configured to work with version 9.x of the Citrix NetScaler.
The Splunk App for NetScaler with AppFlow translates binary AppFlow data to time- stamped ASCII text, so Splunk can utilize it and put it in context of all other data in the environment such as custom application log data, logs and metrics data of application components such as web servers, application servers, databases, firewalls, hypervisors and more. With added visibility into NetScaler and Appflow data, systems administrators and application support professionals are able to get central visibility into their entire environment and are able to correctly identify performance bottlenecks that lead to user experience issues. In addition to being able to detect and troubleshoot application performance issues faster, administrators can also visualize baselines, trends and other analytics that can help them plan capacity and make transactions more efficient for a better customer experience. 
Splunk’s powerful visualization provides real-time views and role-appropriate dashboards on the state of key application performance and availability metrics. The flexibility and universality of Splunk allows you to put your operational data in a business context to allow richer, more informed business decision making. It also allows you to integrate in non-IT data to provide value added analysis that support the organization’s business objectives.
Splunk App for NetScaler with AppFlow— Dashboards and Reports
The Splunk App for NetScaler with AppFlow contains over 30 reports for situational awareness and dashboards supporting key business and security performance indicators (KPIs). Key reports available include:
HTTP user agent: shows you which platforms are most commonly used to access your web application
Most requested URLs: allows you to prioritize your response time optimization
Source and destination IPs and ports: gives you real time insight into the origins of your traffic
Average transaction times and round trip response times: allows you to monitor end user service levels 
Traffic analysis by applications/servers: includes analysis of latencies and bandwidth usage 
Load balancing dashboard: provides views of total bytes transferred by source destination and protocol
Web application firewall dashboard: shows violations by type over time, violations by IP address and the URL of the web page attacked. 
SSL-VPN dashboard Critical Statistics dashboard: indicates the number of HTTP transactions URI, virtual server, user and host trended over time. 
System Audit dashboard: depicts system console events and tracking commands/changes by user.
Reports from Splunk can be downloaded in PDF or Excel format and data ranges are fully supported. Reports can also be scheduled for delivery to individuals as PDFs. The Splunk App for Citrix NetScaler supports core Splunk functionality such as the ability to drill-down into raw log data from graphical elements and robust role-based access control. 
Getting Started
For this app to work your Citrix NetScaler data must be extracting fields correctly. The Field Extractions included in this app are configured for the NetScaler v 9.0 and higher. 
Upgrading from versions prior to 5.0.x

On your Splunk server, remove the following:
$SPLUNK_HOME/etc/apps/Splunk_TA_NSIndexer
$SPLUNK_HOME/etc/apps/Splunk_TA_IPFIX_UDP_NIX (if applicable)
$SPLUNK_HOME/etc/apps/Splunk_TA_IPFIX_UDP_WIN (if applicable)


Follow the rest of the installation instructions below.
When uploading the installer file, make sure the ""Upgrade app"" is selected.

Installation

Install the separate Splunk Add-on for IPFIX modular input.  This input is required to collect AppFlow data.
Click Download on this page. The SplunkforCitrixNetScaler-x.x.x.tar.gz installer file downloads to your computer.
Log into Splunk Web.
Click Apps > Manage Apps.
Click Install App from File.
Upload the SplunkforCitrixNetScaler-x.x.x.tar.gz installer file.
Restart Splunk.


More Information
If you want to query NetScaler data using Data Models, then download and install the Common Information Model app.",Version 5.0.0,https://prod.cdn.apps.splunk.com/media/public/icons/7c06ba54-3512-11e4-83c8-02b1bbde3b54.png,"IT Operations, Security, Fraud & Compliance",http://creativecommons.org/licenses/by-nc-sa/2.5/,"9,181",0,splunk,3,10,BD LABS,https://splunkbase.splunk.com/apps/#/author/bdlabs,"Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise Products: Splunk Enterprise
Categories: IT Operations, Security, Fraud & Compliance
App Type: Add-on
Platform: Platform Independent
CIM Versions: 4.x
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent
Platform: Platform Independent"
https://splunkbase.splunk.com/app/6206,2022-01-10,07:47:39 AM,TA-html-email,"https://prod.cdn.apps.splunk.com/media/public/screenshots/5166003c-61d0-11ec-a06f-def7d13d254c.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/4df3c452-61d0-11ec-b041-7ed8b0e118e8.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/4b83a6e2-61d0-11ec-b8c5-323c0413c790.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/48134dd2-61d0-11ec-8053-dae8b0c8bafa.png,https://prod.cdn.apps.splunk.com/media/public/screenshots/4452c092-61d0-11ec-a9a6-fe5d30c8a9ac.png",,"A Splunk add-on to send HTML-based email with rich formatting options.
View the documentation on GitHub: Documentation
Download the latest release from GitHub: Releases",,https://prod.cdn.apps.splunk.com/media/public/icons/42cc81ee-61d1-11ec-8bec-22d20505cad1.png,Utilities,,9,0,splunk,0,0,Tim Riddell,https://splunkbase.splunk.com/apps/#/author/triddell,
https://splunkbase.splunk.com/app/5343,2022-01-10,07:47:40 AM,Microsoft Azure On-Premise MFA Add-on for Splunk,https://prod.cdn.apps.splunk.com/media/public/screenshots/5b597968-7ad4-11eb-8dc7-022786c46691.png,"Nov. 18, 2020","Description
The purpose of this add-on is to provide value to your Microsoft Azure On-Premise MFA (previously PhoneFactor) logs. This is done by making the logs CIM compliant, adding tagging for Enterprise Security data models, and other knowledge objects to make searching and visualizing this data easy.

Supports:
Syslog
MultiFactorAuthAdSyncSvc.txt
MultiFactorAuthLdapSvc.txt
MultiFactorAuthRadiusSvc.txt
MultiFactorAuthSvc.log.txt


Built for Splunk Enterprise 6.x.x or higher
CIM Compliant (CIM 4.0.0 or higher)
Ready for Enterprise Security

Constraints

This add-on requires that you use the sourcetype ""ms:mfa"" when ingesting the data.
This add-on must be installed on your Search Head(s).
This add-on is ONLY for On-Premise MFA. If you're looking for Azure MFA Cloud logs, use this add-on: https://splunkbase.splunk.com/app/3757/

Azure MFA Logging Settings

Login to your MFA server with admin credentials
Search for 'multi-factor authentication server management' and open it.
Go to ""Logging"" and configure the options as you'd prefer (either Logging on disk or Syslog is acceptable.)
Note: Default logging path on disk is ""C:\Program Files\Multi-Factor Authentication Server\Logs""

SPLUNK INSTALLATION AND CONFIGURATION

Search Head: Add-on Always Required (Knowledge Objects)
SH & Indexer Clustering: Supported

Add-on Installation Instructions

Install the add-on on your Search Head(s).
If you installed via CLI, you will need to run a debug/refresh or restart Splunk. If you install via GUI, nothing else is required.
Verify data is coming in and you are seeing the proper field extractions by searching the data.
Example Search: index=azure sourcetype=ms:mfa


(Optional, recommended) On your Search Head(s) edit the ""azure_mfa_auth"" and ""azure_mfa_auth"" Event Types to include the index you're storing this sourcetype in.

New features

1.0.0: Add-on Released

Fixed issues
Known issues
Third-party software attributions",Version 1.0.0,https://prod.cdn.apps.splunk.com/media/public/icons/9ee19264-29ef-11eb-9d3c-0a7b70f2f7b0.png,"IT Operations, Security, Fraud & Compliance",https://cdn.apps.splunk.com/static/misc/eula.html,214,0,splunk,0,0,Hurricane Labs,https://splunkbase.splunk.com/apps/#/author/hurricanelabs,"Products: Splunk Enterprise, Splunk Cloud
Categories: IT Operations, Security, Fraud & Compliance
App Type: Add-on
Splunk Versions: 8.1, 8.2
Platform: Platform Independent
CIM Versions: 4.x"
https://splunkbase.splunk.com/app/5904,2022-01-10,07:47:41 AM,HTTP,,"Oct. 19, 2021","This App facilitates making HTTP requests as actions


Supported Actions Version 3.2.3


test connectivity: 
Validate connection using the configured credentials


put data: 
Perform a REST PUT call to the server


patch data: 
Perform a REST PATCH call to the server


delete data: 
Perform a REST DELETE call to the server


get headers: 
Perform a REST HEAD call to the server


get options: 
Perform a REST OPTIONS call to the server


get data: 
Perform a REST GET call to the server


post data: 
Perform a REST POST call to the server




Supported Actions Version 3.1.3


test connectivity: 
Validate connection using the configured credentials


put data: 
Perform a REST PUT call to the server


patch data: 
Perform a REST PATCH call to the server


delete data: 
Perform a REST DELETE call to the server


get headers: 
Perform a REST HEAD call to the server


get options: 
Perform a REST OPTIONS call to the server


get data: 
Perform a REST GET call to the server


post data: 
Perform a REST POST call to the server",Version 3.2.3,https://prod.cdn.apps.splunk.com/media/public/icons/5594198e-30c3-11ec-be4e-5ef5c7eb1a73.svg,Information,https://www.splunk.com/en_us/legal/splunk-general-terms.html,77,0,,0,0,,,"Products: Splunk SOAR Products: Splunk SOAR
Categories: Information
App Type: Connector
SOAR Versions: 4.10, 5.0, 5.1, 5.2
SOAR Versions: 4.9, 4.10, 5.0, 5.1, 5.2"
